nb_ville,type_modification_temperature,type_mutation,temperature_initiale,temperature_finale,alpha,amplitude,max_repetition,temperature_fin_exec,cout,temps_execution
8,1,1,4486,0.014,0.922,1,1681,0.013,17.89,0.09
8,1,2,2528,0.015,0.896,2,128,0.014,17.89,0.035
8,1,3,2642,0.018,0.968,2,2390,0.018,17.89,0.406
8,1,3,2585,0.015,0.89,0,1773,0.014,17.89,0.061
8,1,3,2931,0.011,0.885,0,801,0.01,17.89,0.041
8,1,1,1272,0.02,0.966,0,1486,0.02,17.89,0.137
8,1,1,2362,0.016,0.979,1,1912,0.016,17.89,0.315
8,1,1,1256,0.012,0.97,2,465,0.012,17.89,0.111
8,1,2,915,0.012,0.911,0,775,0.012,17.89,0.047
8,1,3,3590,0.014,0.963,0,1267,0.014,17.89,0.161
8,1,1,3468,0.015,0.853,1,764,0.014,17.89,0.043
8,1,1,3684,0.014,0.861,1,145,0.013,17.89,0.025
8,1,3,3681,0.016,0.885,1,1557,0.014,17.89,0.058
8,1,3,3581,0.018,0.947,0,2495,0.017,17.89,0.158
8,1,1,4508,0.011,0.859,0,631,0.009,17.89,0.027
8,1,1,1769,0.014,0.899,2,340,0.013,17.89,0.031
8,1,3,4126,0.011,0.873,1,924,0.01,17.89,0.069
8,1,3,3545,0.017,0.954,2,695,0.016,17.89,0.135
8,1,1,3735,0.011,0.882,0,2494,0.01,17.89,0.119
8,1,1,4955,0.016,0.916,1,1638,0.015,17.89,0.081
8,1,1,4645,0.012,0.856,2,921,0.012,17.89,0.039
8,1,2,3527,0.019,0.868,1,2322,0.018,17.89,0.063
8,1,1,3925,0.02,0.864,2,750,0.018,17.89,0.038
8,1,3,4319,0.014,0.866,1,215,0.014,17.89,0.022
8,1,1,4330,0.013,0.855,2,1087,0.011,17.89,0.042
8,1,2,3657,0.018,0.999,1,1346,0.018,17.89,5.645
8,1,3,2762,0.012,0.858,2,1093,0.011,17.89,0.045
8,1,1,2592,0.015,0.985,1,2030,0.015,17.89,0.513
8,1,3,873,0.017,0.914,0,1439,0.016,17.89,0.073
8,1,3,4234,0.017,0.892,1,2354,0.016,17.89,0.086
8,1,3,3052,0.017,0.854,1,1977,0.016,17.89,0.063
8,1,1,2044,0.019,0.88,1,197,0.018,17.89,0.037
8,1,1,1947,0.011,0.866,1,2143,0.011,17.89,0.057
8,1,1,1880,0.014,0.964,0,1152,0.014,17.89,0.138
8,1,2,3674,0.02,0.852,0,1226,0.019,17.89,0.052
8,1,1,4862,0.012,0.947,1,2399,0.011,17.89,0.19
8,1,3,1935,0.011,0.921,1,2085,0.011,17.89,0.157
8,1,1,3143,0.012,0.988,1,1155,0.012,17.89,0.511
8,1,2,1000,0.012,0.972,0,1813,0.012,17.89,0.218
8,1,2,1954,0.014,0.96,0,2187,0.014,17.89,0.172
8,1,1,1761,0.015,0.863,2,1845,0.013,17.89,0.051
8,1,3,4768,0.013,0.902,1,2155,0.012,17.89,0.103
8,1,3,3567,0.016,0.95,0,1648,0.015,17.89,0.153
8,1,3,1106,0.01,0.933,2,2191,0.01,17.89,0.156
8,1,2,4931,0.012,0.859,1,1194,0.01,17.89,0.063
8,1,3,4173,0.015,0.864,1,2470,0.014,17.89,0.098
8,1,2,2522,0.017,0.922,1,1274,0.016,17.89,0.075
8,1,1,2729,0.016,0.852,1,1703,0.014,17.89,0.043
8,1,2,2477,0.014,0.901,2,2419,0.014,17.89,0.115
8,1,2,2618,0.017,0.867,0,2487,0.016,17.89,0.075
8,1,1,1657,0.018,0.999,0,2472,0.018,17.89,7.766
8,1,3,1325,0.014,0.874,1,1387,0.012,17.89,0.06
8,1,3,3923,0.012,0.967,0,1026,0.012,17.89,0.119
8,1,3,1896,0.019,0.861,0,162,0.019,17.89,0.024
8,1,2,4270,0.019,0.851,2,734,0.017,17.89,0.047
8,1,3,2451,0.015,0.956,1,451,0.015,17.89,0.108
8,1,1,4322,0.014,0.956,2,1796,0.014,17.89,0.191
8,1,3,4332,0.018,0.891,1,908,0.017,17.89,0.083
8,1,2,1679,0.016,0.94,1,1417,0.016,17.89,0.118
8,1,1,2182,0.015,0.942,2,2245,0.015,17.89,0.139
8,1,3,4422,0.016,0.921,0,369,0.015,17.89,0.051
8,1,1,2198,0.016,0.924,0,692,0.016,17.89,0.041
8,1,3,824,0.014,0.927,2,1894,0.014,17.89,0.136
8,1,3,3747,0.015,0.861,1,383,0.013,17.89,0.043
8,1,2,4534,0.016,0.944,2,676,0.016,17.89,0.086
8,1,1,1441,0.013,0.994,0,1012,0.013,17.89,0.671
8,1,2,3311,0.017,0.885,1,1844,0.016,17.89,0.086
8,1,2,1230,0.018,0.973,0,183,0.018,17.89,0.152
8,1,3,2229,0.015,0.964,2,1288,0.015,17.89,0.171
8,1,2,1282,0.019,0.99,1,521,0.019,17.89,0.295
8,1,2,3603,0.011,0.938,2,913,0.011,17.89,0.085
8,1,3,2445,0.01,0.92,1,488,0.01,17.89,0.067
8,1,3,4828,0.018,0.961,2,1653,0.017,17.89,0.221
8,1,1,2373,0.011,0.891,1,2228,0.01,17.89,0.086
8,1,1,4484,0.017,0.909,0,1906,0.017,17.89,0.068
8,1,3,3783,0.014,0.913,0,2236,0.013,17.89,0.117
8,1,3,4418,0.019,0.89,0,717,0.017,17.89,0.033
8,1,1,4055,0.019,0.905,2,685,0.019,17.89,0.072
8,1,3,4784,0.014,0.954,0,2329,0.014,17.89,0.267
8,1,1,3427,0.013,0.867,0,1001,0.012,17.89,0.055
8,1,2,1772,0.012,0.997,0,2331,0.012,17.89,2.691
8,1,3,950,0.015,0.985,1,2459,0.015,17.89,0.656
8,1,1,2666,0.014,0.955,0,1666,0.013,17.89,0.126
8,1,3,1657,0.015,0.97,0,753,0.015,17.89,0.177
8,1,3,1954,0.011,0.974,2,733,0.011,17.89,0.164
8,1,2,4280,0.014,0.991,2,1322,0.014,17.89,0.725
8,1,1,3594,0.02,0.884,0,2340,0.018,17.89,0.092
8,1,3,2743,0.011,0.886,0,2031,0.011,17.89,0.093
8,1,3,1244,0.018,0.98,0,988,0.018,17.89,0.246
8,1,2,1238,0.019,0.882,1,2358,0.017,17.89,0.061
8,1,1,3485,0.018,0.998,1,939,0.018,17.89,2.29
8,1,1,4339,0.015,0.989,0,1345,0.015,17.89,0.423
8,1,1,1199,0.019,0.906,2,1399,0.019,17.89,0.084
8,1,2,4680,0.017,0.901,2,2472,0.016,17.89,0.134
8,1,1,916,0.02,0.873,0,1153,0.018,17.89,0.054
8,1,3,4864,0.013,0.971,2,2367,0.013,17.89,0.424
8,1,1,2708,0.012,0.997,1,1547,0.012,17.89,2.033
8,1,3,1444,0.02,0.938,0,1709,0.02,17.89,0.138
8,1,1,930,0.012,0.931,0,1232,0.012,17.89,0.061
8,1,3,2693,0.019,0.932,1,2006,0.018,17.89,0.125
8,1,3,4280,0.014,0.86,2,1733,0.013,17.89,0.071
8,1,2,1937,0.01,0.994,0,1665,0.01,17.89,0.936
8,1,3,2603,0.017,0.921,2,2028,0.016,17.89,0.133
8,1,3,2121,0.014,0.976,1,1857,0.014,17.89,0.313
8,1,3,4866,0.011,0.988,1,662,0.011,17.89,0.331
8,1,2,3419,0.012,0.865,1,646,0.011,17.89,0.034
8,1,1,2985,0.019,0.993,2,115,0.019,17.89,0.272
8,1,1,3789,0.017,0.928,1,1272,0.017,17.89,0.082
8,1,1,2744,0.011,0.916,2,1848,0.011,17.89,0.098
8,1,3,3676,0.012,0.934,2,272,0.011,17.89,0.063
8,1,1,2683,0.015,0.875,1,113,0.014,17.89,0.03
8,1,1,1055,0.013,0.899,0,1640,0.012,17.89,0.067
8,1,2,3962,0.019,0.882,2,1357,0.018,17.89,0.077
8,1,1,4907,0.016,0.996,0,2379,0.016,17.89,1.987
8,1,3,4208,0.014,0.857,1,2036,0.013,17.89,0.064
8,1,2,2625,0.013,0.888,0,734,0.013,17.89,0.045
8,1,2,3344,0.013,0.961,0,1448,0.013,17.89,0.184
8,1,1,1199,0.016,0.976,0,1871,0.016,17.89,0.246
8,1,1,2534,0.019,0.933,0,950,0.018,17.89,0.078
8,1,1,1035,0.014,0.893,0,1556,0.013,17.89,0.057
8,1,1,2644,0.01,0.996,1,2415,0.01,17.89,2.18
8,1,1,2595,0.015,0.937,0,2443,0.014,17.89,0.183
8,1,1,4601,0.012,0.961,2,990,0.012,17.89,0.133
8,1,2,2119,0.015,0.93,0,1598,0.014,17.89,0.098
8,1,3,3501,0.016,0.969,0,472,0.016,17.89,0.1
8,1,3,3555,0.012,0.94,0,1657,0.012,17.89,0.146
8,1,1,2457,0.015,0.955,2,2115,0.015,17.89,0.191
8,1,2,2520,0.013,0.932,2,356,0.013,17.89,0.051
8,1,3,1483,0.018,0.941,1,443,0.017,17.89,0.07
8,1,3,4697,0.015,0.854,2,1592,0.013,17.89,0.084
8,1,1,3942,0.019,0.89,0,1923,0.017,17.89,0.076
8,1,2,3409,0.011,0.967,2,1752,0.011,17.89,0.287
8,1,3,4485,0.012,0.991,0,394,0.012,17.89,0.431
8,1,1,2552,0.015,0.933,2,1675,0.015,17.89,0.132
8,1,3,3567,0.017,0.893,0,1917,0.016,17.89,0.081
8,1,2,2847,0.018,0.971,0,1501,0.018,17.89,0.244
8,1,2,2075,0.015,0.891,1,1220,0.014,17.89,0.046
8,1,3,1655,0.014,0.95,0,821,0.014,17.89,0.085
8,1,2,878,0.013,0.965,0,1152,0.013,17.89,0.143
8,1,1,1856,0.019,0.866,2,2117,0.019,17.89,0.074
8,1,2,4334,0.017,0.991,2,512,0.017,17.89,0.422
8,1,2,2904,0.016,0.952,2,741,0.015,17.89,0.094
8,1,3,2833,0.012,0.939,2,209,0.012,17.89,0.081
8,1,3,3430,0.013,0.914,2,1298,0.013,17.89,0.092
8,1,2,1684,0.018,0.941,2,351,0.017,17.89,0.095
8,1,1,1645,0.019,0.93,2,2356,0.019,17.89,0.15
8,1,3,2617,0.012,0.858,2,2368,0.011,17.89,0.086
8,1,3,1727,0.013,0.958,0,968,0.013,17.89,0.121
8,1,1,3860,0.012,0.977,1,2103,0.012,17.89,0.418
8,1,3,4920,0.017,0.932,1,2017,0.016,17.89,0.125
8,1,2,4972,0.019,0.877,1,1411,0.017,17.89,0.057
8,1,1,3683,0.017,0.973,1,199,0.017,17.89,0.083
8,1,2,2099,0.016,0.892,2,151,0.014,17.89,0.034
8,1,3,2150,0.017,0.979,0,662,0.017,17.89,0.17
8,1,2,1833,0.015,0.87,2,1799,0.013,17.89,0.071
8,1,3,3208,0.018,0.872,0,1964,0.016,17.89,0.096
8,1,3,911,0.016,0.852,0,140,0.014,17.89,0.039
8,1,2,2926,0.019,0.921,0,1307,0.018,17.89,0.065
8,1,2,1859,0.016,0.878,0,457,0.015,17.89,0.034
8,1,3,3394,0.012,0.87,0,2432,0.011,17.89,0.075
8,1,1,4888,0.012,0.852,1,1808,0.011,17.89,0.053
8,1,3,3636,0.016,0.949,2,1886,0.016,17.89,0.197
8,1,2,1769,0.013,0.905,2,472,0.012,17.89,0.062
8,1,1,3350,0.014,0.88,0,1492,0.014,17.89,0.092
8,1,2,3774,0.017,0.906,2,518,0.017,17.89,0.055
8,1,2,4492,0.012,0.98,0,2300,0.012,17.89,0.489
8,1,1,1343,0.011,0.891,2,1058,0.01,17.89,0.115
8,1,1,1063,0.019,0.943,0,493,0.018,17.89,0.075
8,1,2,1681,0.019,0.868,1,514,0.018,17.89,0.034
8,1,2,1150,0.018,0.871,0,2170,0.016,17.89,0.061
8,1,1,4460,0.019,0.967,2,2245,0.019,17.89,0.331
8,1,2,1023,0.016,0.881,0,1149,0.015,17.89,0.046
8,1,3,1527,0.02,0.965,2,2412,0.02,17.89,0.3
8,1,2,2823,0.017,0.907,1,1490,0.016,17.89,0.101
8,1,2,2538,0.017,0.855,2,1554,0.015,17.89,0.057
8,1,3,3577,0.017,0.89,2,2210,0.015,17.89,0.121
8,1,3,4154,0.013,0.96,0,101,0.013,17.89,0.066
8,1,1,1502,0.016,0.986,1,105,0.016,17.89,0.146
8,1,2,2277,0.013,0.911,1,1046,0.012,17.89,0.069
8,1,1,4139,0.012,0.95,0,1458,0.012,17.89,0.09
8,1,2,2579,0.014,0.924,1,1185,0.013,17.89,0.072
8,1,3,3849,0.017,0.978,0,519,0.017,17.89,0.207
8,1,2,4015,0.014,0.889,1,996,0.014,17.89,0.06
8,1,2,1816,0.011,0.986,1,1769,0.011,17.89,0.439
8,1,3,1702,0.017,0.968,2,992,0.016,17.89,0.175
8,1,1,3532,0.017,0.87,1,117,0.017,17.89,0.03
8,1,2,3285,0.014,0.937,2,1845,0.013,17.89,0.143
8,1,1,2314,0.015,0.851,0,2382,0.013,17.89,0.063
8,1,3,2065,0.01,0.888,1,112,0.009,17.89,0.027
8,1,1,3647,0.012,0.875,0,2114,0.011,17.89,0.074
8,1,3,2292,0.017,0.936,1,2246,0.017,17.89,0.144
8,1,3,3141,0.019,0.86,2,972,0.018,17.89,0.058
8,1,1,3082,0.018,0.917,0,531,0.017,17.89,0.043
8,1,3,3689,0.016,0.896,1,602,0.015,17.89,0.06
8,1,2,2840,0.02,0.897,2,1553,0.018,17.89,0.082
8,1,3,2279,0.011,0.882,1,1700,0.01,17.89,0.065
8,1,3,1130,0.014,0.927,2,344,0.013,17.89,0.061
8,1,2,4284,0.019,0.902,2,931,0.018,17.89,0.056
8,1,3,3224,0.011,0.973,0,2282,0.011,17.89,0.336
8,1,2,4252,0.012,0.996,2,2286,0.012,17.89,2.484
8,1,1,4620,0.011,0.946,2,2148,0.011,17.89,0.163
8,1,1,4877,0.017,0.927,1,2432,0.017,17.89,0.112
8,1,2,2260,0.012,0.872,0,986,0.011,17.89,0.059
8,1,3,2836,0.015,0.95,2,1897,0.015,17.89,0.183
8,1,2,975,0.019,0.919,0,865,0.018,17.89,0.054
8,1,1,2727,0.013,0.939,0,1875,0.013,17.89,0.122
8,1,2,3550,0.016,0.888,0,2036,0.015,17.89,0.08
8,1,2,2506,0.018,0.984,1,1405,0.018,17.89,0.348
8,1,3,3320,0.013,0.975,2,1518,0.013,17.89,0.313
8,1,1,3256,0.02,0.973,0,1262,0.02,17.89,0.231
8,1,2,4437,0.019,0.967,0,2158,0.019,17.89,0.254
8,1,1,3766,0.015,0.953,2,763,0.014,17.89,0.098
8,1,2,2323,0.014,0.929,2,1063,0.013,17.89,0.065
8,1,3,2705,0.018,0.978,2,2149,0.018,17.89,0.519
8,1,3,3802,0.017,0.854,2,503,0.015,17.89,0.039
8,1,1,2051,0.016,0.964,0,421,0.016,17.89,0.142
8,1,2,3193,0.012,0.908,0,172,0.011,17.89,0.04
8,1,1,2770,0.01,0.91,1,1073,0.01,17.89,0.078
8,1,1,963,0.01,0.983,1,790,0.01,17.89,0.282
8,1,1,1516,0.014,0.913,0,2298,0.013,17.89,0.069
8,1,2,2983,0.011,0.961,0,1697,0.011,17.89,0.16
8,1,3,2415,0.016,0.879,2,1888,0.015,17.89,0.077
8,1,2,3759,0.018,0.928,1,1193,0.018,17.89,0.075
8,1,2,2137,0.02,0.878,0,2193,0.02,17.89,0.059
8,1,2,1217,0.018,0.857,1,1533,0.016,17.89,0.062
8,1,2,3833,0.017,0.912,1,568,0.017,17.89,0.065
8,1,3,4142,0.02,0.981,1,409,0.02,17.89,0.169
8,1,1,3497,0.014,0.992,2,2277,0.014,17.89,1.161
8,1,3,4450,0.018,0.957,0,1148,0.018,17.89,0.129
8,1,3,1107,0.013,0.937,2,1369,0.013,17.89,0.141
8,1,3,2004,0.017,0.961,0,550,0.017,17.89,0.101
8,1,2,1888,0.013,0.926,1,985,0.013,17.89,0.074
8,1,3,3561,0.02,0.97,2,2336,0.02,17.89,0.371
8,1,1,3729,0.013,0.985,1,566,0.013,17.89,0.207
8,1,3,1451,0.015,0.991,0,1562,0.015,17.89,0.612
8,1,2,4605,0.015,0.974,1,1612,0.015,17.89,0.225
8,1,1,3236,0.018,0.991,1,2405,0.018,17.89,0.875
8,1,3,856,0.012,0.879,2,1351,0.011,17.89,0.071
8,1,3,3782,0.011,0.969,2,742,0.011,17.89,0.188
8,1,1,2437,0.018,0.864,0,1571,0.018,17.89,0.074
8,1,2,2330,0.019,0.856,0,1267,0.017,17.89,0.04
8,1,2,4172,0.02,0.963,2,388,0.02,17.89,0.087
8,1,3,2933,0.014,0.881,2,2095,0.013,17.89,0.096
8,1,2,886,0.019,0.856,0,1285,0.017,17.89,0.035
8,1,2,3402,0.019,0.967,0,1539,0.019,17.89,0.188
8,1,2,2093,0.013,0.904,0,2223,0.013,17.89,0.105
8,1,3,2325,0.018,0.862,0,1862,0.016,17.89,0.09
8,1,2,4268,0.015,0.892,0,1326,0.015,17.89,0.119
8,1,1,4781,0.015,0.933,2,1062,0.015,17.89,0.097
8,1,2,1008,0.015,0.88,2,1343,0.015,17.89,0.09
8,1,2,3126,0.014,0.869,1,1378,0.013,17.89,0.075
8,1,3,1932,0.012,0.902,0,386,0.011,17.89,0.049
8,1,1,5000,0.018,0.859,2,113,0.017,17.89,0.034
8,1,1,4320,0.014,0.986,2,1690,0.014,17.89,0.622
8,1,3,1579,0.014,0.869,1,976,0.014,17.89,0.036
8,1,1,818,0.01,0.978,1,2299,0.01,17.89,0.306
8,1,3,2415,0.02,0.862,1,1452,0.019,17.89,0.059
8,1,3,3598,0.013,0.858,1,600,0.013,17.89,0.039
8,1,2,2126,0.011,0.862,1,970,0.011,17.89,0.04
8,1,2,2922,0.011,0.989,1,2300,0.011,17.89,0.765
8,1,3,2235,0.015,0.919,1,2349,0.014,17.89,0.131
8,1,1,3487,0.015,0.892,0,1197,0.014,17.89,0.063
8,1,3,2613,0.012,0.947,0,327,0.012,17.89,0.067
8,1,2,4657,0.012,0.932,1,1596,0.012,17.89,0.099
8,1,1,2699,0.014,0.908,1,2382,0.013,17.89,0.081
8,1,1,2050,0.017,0.948,0,1515,0.016,17.89,0.103
8,1,1,3039,0.016,0.853,0,468,0.015,17.89,0.042
8,1,2,3842,0.011,0.986,1,1833,0.011,17.89,0.546
8,1,3,3455,0.015,0.883,1,1194,0.014,17.89,0.046
8,1,3,1341,0.014,0.98,1,2273,0.014,17.89,0.406
8,1,3,881,0.017,0.937,0,391,0.017,17.89,0.043
8,1,3,1688,0.019,0.909,2,302,0.018,17.89,0.049
8,1,1,3017,0.017,0.945,1,218,0.017,17.89,0.046
8,1,3,1226,0.019,0.931,0,658,0.019,17.89,0.052
8,1,2,4090,0.02,0.942,1,288,0.02,17.89,0.041
8,1,2,2199,0.013,0.993,1,2236,0.013,17.89,1.058
8,1,3,4978,0.011,0.855,0,1003,0.01,17.89,0.037
8,1,1,2698,0.012,0.996,2,721,0.012,17.89,0.896
8,1,1,1651,0.019,0.987,0,1388,0.019,17.89,0.364
8,1,2,1022,0.018,0.88,2,622,0.017,17.89,0.066
8,1,2,2588,0.016,0.964,2,1646,0.015,17.89,0.221
8,1,2,974,0.016,0.926,1,1899,0.015,17.89,0.133
8,1,3,1365,0.014,0.964,1,1409,0.014,17.89,0.261
8,1,2,1766,0.011,0.957,2,1603,0.011,17.89,0.179
8,1,3,2288,0.018,0.864,2,278,0.016,17.89,0.036
8,1,1,3948,0.01,0.927,0,2210,0.01,17.89,0.132
8,1,3,1098,0.016,0.931,0,1881,0.016,17.89,0.103
8,1,2,1797,0.017,0.952,0,1857,0.016,17.89,0.134
8,1,3,2909,0.01,0.925,1,2174,0.01,17.89,0.163
8,1,3,1051,0.012,0.864,0,1874,0.012,17.89,0.069
8,1,1,3597,0.013,0.862,2,978,0.012,17.89,0.046
8,1,3,4400,0.012,0.895,2,2398,0.011,17.89,0.141
8,1,2,1278,0.019,0.974,1,276,0.019,17.89,0.082
8,1,1,861,0.014,0.921,1,1666,0.014,17.89,0.076
8,1,3,1744,0.01,0.954,1,1688,0.01,17.89,0.163
8,1,2,1806,0.012,0.956,0,1027,0.012,17.89,0.109
8,1,3,3043,0.018,0.918,0,1563,0.018,17.89,0.1
8,1,3,2262,0.017,0.93,1,1669,0.016,17.89,0.109
8,1,1,1958,0.018,0.859,1,2228,0.016,17.89,0.068
8,1,2,2010,0.02,0.859,1,2309,0.019,17.89,0.057
8,1,3,3622,0.018,0.944,0,646,0.018,17.89,0.076
8,1,1,3354,0.016,0.885,1,2474,0.015,17.89,0.092
8,1,3,1084,0.019,0.929,1,2201,0.019,17.89,0.133
8,1,2,2848,0.019,0.93,2,1262,0.018,17.89,0.084
8,1,1,2424,0.019,0.972,0,204,0.019,17.89,0.078
8,1,3,2217,0.018,0.869,0,1902,0.017,17.89,0.098
8,1,1,2400,0.015,0.859,1,2481,0.015,17.89,0.067
8,1,1,4889,0.012,0.96,0,1298,0.012,17.89,0.125
8,1,1,2184,0.014,0.895,2,2318,0.014,17.89,0.085
8,1,2,863,0.011,0.992,0,1632,0.011,17.89,0.735
8,1,3,1080,0.013,0.973,2,509,0.013,17.89,0.145
8,1,2,4315,0.019,0.912,1,1310,0.019,17.89,0.069
8,1,1,1820,0.017,0.931,2,1697,0.017,17.89,0.105
8,1,1,3972,0.014,0.995,0,1696,0.014,17.89,1.243
8,1,3,3461,0.016,0.901,1,480,0.016,17.89,0.057
8,1,1,2974,0.02,0.876,1,1235,0.02,17.89,0.051
8,1,2,4538,0.011,0.974,1,2110,0.011,17.89,0.363
8,1,3,4396,0.02,0.96,1,2173,0.019,17.89,0.215
8,1,2,2031,0.011,0.915,0,1941,0.011,17.89,0.078
8,1,3,935,0.013,0.968,2,2354,0.013,17.89,0.319
8,1,2,3181,0.018,0.954,2,343,0.018,17.89,0.077
8,1,1,3486,0.014,0.941,2,1547,0.013,17.89,0.104
8,1,1,2918,0.015,0.897,0,2002,0.014,17.89,0.067
8,1,2,2272,0.015,0.878,0,2378,0.014,17.89,0.065
8,1,2,4730,0.013,0.999,1,1217,0.013,17.89,5.511
8,1,2,1453,0.011,0.964,2,913,0.011,17.89,0.17
8,1,1,1688,0.018,0.885,2,1670,0.017,17.89,0.068
8,1,2,3541,0.016,0.994,0,1292,0.016,17.89,0.859
8,1,2,3654,0.019,0.972,2,1435,0.019,17.89,0.241
8,1,3,1195,0.015,0.961,1,1536,0.015,17.89,0.169
8,1,1,4535,0.012,0.925,2,2157,0.012,17.89,0.118
8,1,1,2856,0.013,0.894,2,2021,0.013,17.89,0.081
8,1,1,1294,0.014,0.918,2,1260,0.014,17.89,0.067
8,1,1,4012,0.02,0.977,0,202,0.02,17.89,0.095
8,1,2,1342,0.013,0.915,2,1803,0.013,17.89,0.087
8,1,3,1993,0.016,0.934,2,1089,0.016,17.89,0.118
8,1,1,4949,0.011,0.906,2,209,0.011,17.89,0.051
8,1,2,3433,0.014,0.944,1,1226,0.013,17.89,0.145
8,1,2,2124,0.014,0.913,0,1267,0.013,17.89,0.077
8,1,1,3356,0.014,0.916,1,656,0.013,17.89,0.074
8,1,2,1961,0.012,0.918,2,2212,0.011,17.89,0.119
8,1,2,3864,0.013,0.989,0,312,0.013,17.89,0.229
8,1,2,2808,0.018,0.927,1,1771,0.018,17.89,0.086
8,1,2,958,0.017,0.857,1,1554,0.017,17.89,0.048
8,1,3,5000,0.013,0.953,0,2422,0.012,17.89,0.193
8,1,2,3962,0.015,0.864,2,2428,0.014,17.89,0.076
8,1,1,3075,0.014,0.888,0,2249,0.013,17.89,0.065
8,1,1,1675,0.016,0.98,0,592,0.016,17.89,0.155
8,1,2,907,0.016,0.929,2,453,0.016,17.89,0.05
8,1,2,4270,0.017,0.937,0,1319,0.016,17.89,0.101
8,1,2,4310,0.016,0.868,1,1075,0.015,17.89,0.054
8,1,1,4539,0.015,0.896,1,2227,0.015,17.89,0.083
8,1,3,2924,0.012,0.86,1,1376,0.011,17.89,0.062
8,1,2,3415,0.015,0.865,1,629,0.013,17.89,0.029
8,1,1,1928,0.019,0.897,0,481,0.017,17.89,0.039
8,1,1,880,0.012,0.957,1,965,0.012,17.89,0.093
8,1,2,3229,0.019,0.979,0,2226,0.019,17.89,0.382
8,1,2,4314,0.011,0.986,2,1919,0.011,17.89,0.579
8,1,2,1550,0.017,0.998,1,600,0.017,17.89,1.512
8,1,3,1972,0.02,0.927,1,149,0.02,17.89,0.038
8,1,3,1942,0.018,0.999,0,174,0.018,17.89,1.911
8,1,1,3864,0.015,0.953,2,1856,0.015,17.89,0.152
8,1,3,2311,0.011,0.99,0,2307,0.011,17.89,0.769
8,1,1,3995,0.013,0.966,2,1417,0.013,17.89,0.173
8,1,3,3419,0.02,0.945,2,1317,0.02,17.89,0.136
8,1,2,3151,0.017,0.94,1,197,0.016,17.89,0.038
8,1,2,2058,0.016,0.881,1,1261,0.016,17.89,0.045
8,1,2,2501,0.02,0.955,0,1464,0.02,17.89,0.111
8,1,3,1394,0.019,0.935,2,1151,0.019,17.89,0.092
8,1,3,3716,0.02,0.999,0,1156,0.02,17.89,4.894
8,1,2,1929,0.018,0.977,2,2058,0.018,17.89,0.31
8,1,1,1939,0.017,0.98,0,911,0.017,17.89,0.232
8,1,1,3499,0.014,0.876,0,769,0.014,17.89,0.042
8,1,2,2496,0.014,0.98,1,1284,0.014,17.89,0.272
8,1,3,2943,0.012,0.881,0,330,0.012,17.89,0.026
8,1,2,3195,0.011,0.934,0,2022,0.01,17.89,0.109
8,1,1,2617,0.018,0.925,1,1053,0.017,17.89,0.076
8,1,2,3818,0.019,0.943,0,1538,0.018,17.89,0.091
8,1,3,4090,0.015,0.949,0,1823,0.014,17.89,0.187
8,1,3,3756,0.017,0.871,2,2161,0.015,17.89,0.098
8,1,1,1010,0.015,0.883,2,901,0.014,17.89,0.051
8,1,3,2546,0.011,0.908,0,239,0.011,17.89,0.046
8,1,2,2977,0.019,0.927,2,1910,0.019,17.89,0.135
8,1,2,4474,0.012,0.969,1,805,0.012,17.89,0.164
8,1,1,3854,0.013,0.896,0,384,0.013,17.89,0.04
8,1,1,2633,0.013,0.874,0,1371,0.013,17.89,0.055
8,1,2,4472,0.017,0.989,2,1097,0.017,17.89,0.44
8,1,3,2752,0.011,0.995,1,2001,0.011,17.89,1.766
8,1,3,4244,0.011,0.969,1,1223,0.011,17.89,0.223
8,1,2,4269,0.018,0.887,0,280,0.016,17.89,0.046
8,1,3,2478,0.013,0.959,1,1820,0.013,17.89,0.194
8,1,3,3904,0.011,0.856,0,415,0.01,17.89,0.031
8,1,1,2016,0.011,0.892,1,2029,0.01,17.89,0.067
8,1,2,1038,0.013,0.957,0,1829,0.013,17.89,0.162
8,1,2,4452,0.014,0.911,2,164,0.014,17.89,0.04
8,1,1,4944,0.012,0.886,2,1325,0.012,17.89,0.072
8,1,2,2918,0.01,0.903,1,447,0.009,17.89,0.055
8,1,3,4439,0.011,0.97,0,1800,0.011,17.89,0.297
8,1,1,2971,0.012,0.954,1,818,0.012,17.89,0.112
8,1,2,4366,0.018,0.92,0,409,0.018,17.89,0.071
8,1,3,4049,0.011,0.885,0,2238,0.011,17.89,0.078
8,1,1,1899,0.016,0.994,1,2345,0.016,17.89,1.316
8,1,3,4989,0.013,0.966,0,1556,0.013,17.89,0.216
8,1,2,1731,0.012,0.936,2,1382,0.012,17.89,0.113
8,1,1,2379,0.017,0.921,0,1489,0.017,17.89,0.075
8,1,2,1099,0.016,0.972,1,1619,0.016,17.89,0.217
8,1,2,804,0.01,0.961,2,1428,0.01,17.89,0.158
8,1,3,1325,0.011,0.858,2,535,0.01,17.89,0.04
8,1,1,2835,0.019,0.855,0,2352,0.016,17.89,0.075
8,1,2,4477,0.018,0.855,2,1852,0.016,17.89,0.059
8,1,3,4064,0.019,0.93,1,1762,0.018,17.89,0.204
8,1,3,933,0.011,0.86,1,655,0.01,17.89,0.092
8,1,3,1780,0.018,0.968,1,1326,0.018,17.89,0.269
8,1,1,4544,0.016,0.854,1,2227,0.015,17.89,0.078
